kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
4252322,K00396.01,1,CANDIDATE,1.0,14.591504450999999,86.46115999999998,36.85,9.97,-9.97,0.257211,55.03341999999999,-0.125805,0.9503168538516752,0.006359432972312673,0.0060782149317754035,5731.7775950488485,26.751086463245233,5723.720126698085,-13.085397456751256,507,4252322,14.592,1.0,0.9959420432333574,3.543728447502569e-08,0.999999999855611,1.0,0.0
10526887,K04261.01,1,CANDIDATE,0.741,1.450889836,13.255707999999998,1.21,0.38,-0.17,0.010797,0.00045,-0.000528,0.9232773644655884,0.032913998573122605,0.03017458282946395,5482.181557934034,1.0909849141654118,0.05983466646248994,-0.06416964455867182,4878,10526887,1.451,0.00042,0.9949335080726055,0.024559104953862074,0.9998717891223173,0.00042,0.999451842970886
6937529,K04382.01,1,CANDIDATE,1.0,2.94648935,10.979312,0.89,0.25,-0.1,0.006963,0.000414,-0.000313,1.4260160592633642,0.02714892766175692,0.026418128161316282,5907.856702282611,1.086686488520445,0.06784272958258529,-0.05283440858749662,5280,6937529,2.946,2.1e-05,0.9890801763905102,0.03843751558830965,0.9995586715510173,2.1e-05,0.9995376808189147
9883606,K04383.01,1,CANDIDATE,0.9990000000000001,4.34195312,10.541721,0.94,0.3,-0.13,0.007868,0.000456,-0.000522,0.9365753019096944,0.011048196328155343,0.010753559176217677,5666.990194714565,0.8064742547435034,0.047698604397148105,-0.054300630823185224,5281,9883606,4.342,0.00011,0.9861252421326018,0.04288743655927155,0.999369535831969,0.00011,0.9992596051830274
9883606,K04383.02,2,CANDIDATE,0.883,2.58393841,8.625569,0.77,0.25,-0.1,0.006485,0.000657,-0.000418,0.9365753019096944,0.011048196328155343,0.010753559176217677,5666.990194714565,0.6647160068647205,0.06779782609295101,-0.043519682645856775,5282,9883606,2.584,0.035,0.9472109730782758,0.058120525577639345,0.9965610082326279,0.035,0.961681372944486
6289650,K00415.01,1,CANDIDATE,0.9990000000000001,166.7876551,178.44791999999995,7.03,1.04,-0.84,0.062452,0.000654,-0.000242,1.2500684124795964,0.019477197130224555,0.019122277226290896,5846.048420308756,8.544046198651754,0.1603980039762236,-0.13482634199026505,595,6289650,166.788,0.017,0.9959420432333574,3.5083718036515595e-14,0.9999999999999999,0.017,0.9829999999999999
8098212,K04487.01,1,CANDIDATE,0.98,3.48754109,9.3143,0.72,0.07,-0.02,0.008376999999999999,0.000858,-0.0010539999999999998,0.7632356566076445,0.0052164952911381,0.007235138975050459,5209.037869081826,0.6997302068448491,0.07182806765706651,-0.08829006676704541,4942,8098212,3.488,0.084,0.9683933885580938,0.05244366421935173,0.9981935992291169,0.084,0.9143453368938711
10873178,K04597.01,1,CANDIDATE,0.955,4.82025124,7.852479,0.78,0.18,-0.05,0.009212,0.0012,-0.001074,1.3218319455147312,0.03130900173038875,0.02839057636608766,5913.481691044162,1.3326424048521646,0.17644289456408133,-0.15798337102636476,5339,10873178,4.82,0.16,0.9074281512289414,0.06985163929763993,0.9923389011393895,0.16,0.8335646769570871
12554634,K04714.01,1,CANDIDATE,1.0,2.049602348,9.185251,1.08,0.18,-0.08,0.012687,0.00092,-0.000906,0.8583385520533371,0.017215659096010968,0.016704029254561714,5213.264687022681,1.1917935061238214,0.08966796324644853,-0.08821167601034612,5041,12554634,2.05,0.091,0.9649635413027199,0.052016998297672666,0.9980077032083038,0.091,0.9071890022163481
3098605,K04844.01,1,CANDIDATE,0.862,0.428046051,7.8352084,0.87,0.13,-0.08,0.010262,0.00161,-0.000385,0.7321691000888223,0.014462536900918031,0.013946075660496772,5092.555497787038,0.8222935094019108,0.13002770702708294,-0.03459834455344793,6180,3098605,0.428,0.27,0.9034073497822619,0.06379793125649048,0.9927138608292907,0.27,0.7246811184053822
