kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
9214712,K06064.02,2,FALSE POSITIVE,0.0,265.299451,32.636223,7.1,1.85,-0.62,0.07535900000000001,0.000148,-0.011155,0.9506202152025192,0.037712903488284925,0.03443601944991848,5513.204838809015,7.840172675935004,0.31141538214509423,-1.1947860703384494,6168,9214712,265.299,0.43,0.9997191502648896,0.16278443734626563,0.9999453774969859,0.43,0.569968865173282
10577994,K00475.01,1,CANDIDATE,1.0,8.1808949,39.229824,2.1,0.17,-0.07,0.024994,0.004311,-0.000926,0.7454901547257341,0.00834714979170703,0.008228919379273059,5103.664552231351,2.039206155780184,0.35246545233807275,-0.07883223168374975,273,10577994,8.181,2.5e-05,0.9997191502648896,0.00013679911387852665,0.9999999615639538,2.5e-05,0.9999749615649146
10577994,K00475.02,2,CANDIDATE,1.0,15.31296388,36.255608,2.34,0.19,-0.08,0.027875,0.004843,-0.001476,0.7454901547257341,0.00834714979170703,0.008228919379273059,5103.664552231351,2.2742606862596073,0.39594954402147237,-0.12301242636708336,274,10577994,15.313,2.7e-05,0.9997191502648896,0.00029414828910959335,0.999999917341009,2.7e-05,0.9999729173432408
8355178,K06178.01,1,CANDIDATE,0.9890000000000001,13.032730099999998,9.809365,1.64,0.46,-0.2,0.015088,0.004786,-0.0010550000000000002,0.9171598579909191,0.039947128770125066,0.035885647857406555,5658.151268099282,1.5144682374821,0.48490551585131325,-0.12134812152578384,5780,8355178,13.033,0.00066,0.9997191502648896,0.0552553803218102,0.9999835692967359,0.00066,0.9993235801410001
8374077,K06179.01,1,CANDIDATE,0.9790000000000001,16.2957847,11.015168,2.13,0.67,-0.22,0.019312,0.007287,-0.001127,1.0603689178378763,0.05023816442226448,0.04564759424196296,5720.067798921346,2.2411333449804967,0.8522871971993575,-0.1625215063775603,5781,8374077,16.296,0.0056,0.9997191502648896,0.04709982682938749,0.9999861142957279,0.0056,0.9943861920556718
8590149,K06182.01,1,CANDIDATE,0.56,19.2405821,7.109093700000002,1.19,0.06,-0.09,0.012881,0.001406,-0.000681,0.8097431331925683,0.017276889323792233,0.016782112412112245,5183.602701037332,1.1415115488096559,0.1269575210266221,-0.06482157962276087,5818,8590149,19.241,0.17,0.9997191502648896,0.10422346428842064,0.9999673139959916,0.17,0.829972870616673
2970670,K06299.01,1,CANDIDATE,0.894,0.947554749,11.153532,0.67,0.08,-0.02,0.00734,0.000583,-0.000336,0.8950359975489702,0.007645333297004231,0.007554454205196514,5579.4832316327,0.7189853116744224,0.05743670684139884,-0.03346746705832412,6228,2970670,0.948,0.062,0.9997191502648896,0.0326446463956725,0.9999905197031473,0.062,0.9379911074815521
5461440,K00504.01,1,CANDIDATE,0.932,40.606895,28.843336,2.67,0.38,-0.3,0.023844,0.004691,-0.00075,0.849934955533133,0.015941257909395157,0.015927857063445017,5628.207174660785,2.2179321678784247,0.43832803467241716,-0.08120702397691118,1072,5461440,40.607,0.0062,0.9997191502648896,0.0023537272495616096,0.9999993372105939,0.0062,0.9937993413198882
5084171,K04202.01,1,CANDIDATE,0.9490000000000001,153.979362,14.797884,2.53,0.77,-0.25,0.025664,0.001357,-0.0008699999999999999,0.8982771681445268,0.030944378708852138,0.028368126842057806,5630.152565116989,2.5230053035704714,0.1592201595678401,-0.11689218833555001,5354,5084171,153.979,0.0018,0.9997191502648896,0.3527702355620677,0.9998468808670705,0.0018,0.9980471564815098
11037128,K04309.01,1,FALSE POSITIVE,0.0,3.7948721,11.367813,16.1,4.43,-1.18,0.185948,7.092565,-0.093506,0.9756746427553376,0.026990281404689176,0.02559333633437566,5545.5627078664465,19.855461476107955,757.3417738355552,-9.998112847376737,5056,11037128,3.795,1.0,0.9997191502648896,0.03335758162797173,0.9999903055156106,1.0,0.0
7103919,K04310.01,1,CANDIDATE,0.986,10.7769944,11.672962,1.15,0.25,-0.17,0.012328,0.00084,-0.00073,0.9689920814575173,0.016366185764193575,0.0157780078755263,5192.554292407644,1.3073633602301307,0.0917765149364671,-0.0802887708121616,5057,7103919,10.777,0.0056,0.9997191502648896,0.03671155348538848,0.9999892936258041,0.0056,0.9943893535814996
5126182,K04428.01,1,CANDIDATE,0.912,13.00291716,11.4969635,1.28,0.35,-0.11,0.01467,0.003904,-0.001107,0.9820227886603832,0.01900717732455948,0.017586377456708657,5815.853075535511,1.5766494206553594,0.4206883172604036,-0.12227867201634471,5456,5126182,13.003,0.026,0.9997191502648896,0.03990937095201213,0.9999883222638365,0.026,0.9739886258849767
3547760,K04535.01,1,CANDIDATE,0.981,9.8480917,8.013927,0.88,0.11,-0.1,0.01076,0.00079,-0.000666,0.9042735075571356,0.034107186399359946,0.031274465385887296,5209.263348837734,1.0648674069142796,0.08789600327084048,-0.07550231849452296,5117,3547760,9.848,0.059,0.9997191502648896,0.07243443114216272,0.9999780620298261,0.059,0.9409793563700664
4750669,K04649.01,1,CANDIDATE,0.8420000000000001,3.38419892,9.775006,1.2,0.27,-0.11,0.013798,0.000625,-0.001201,0.9262980928379706,0.03256284914816665,0.030158099322454057,5480.484492999396,1.3987830664515817,0.08020226899839554,-0.12999084124432966,4821,4750669,3.384,0.54,0.9997191502648896,0.04503193354773005,0.9999867526883722,0.54,0.4599939062366512
9824928,K04650.01,1,CANDIDATE,0.8420000000000001,1.69999106,8.620149000000001,0.55,0.04,-0.06,0.009013,0.000398,-0.00081,0.6367628185673746,0.010383939232442962,0.01005069192819852,4325.790494442563,0.6281025016522948,0.02956687754485077,-0.057311682923784996,4855,9824928,1.7,0.057,0.9997191502648896,0.05417085398912217,0.9999839102610979,0.057,0.9429848273762153
6717252,K04651.01,1,CANDIDATE,0.97,1.19260017,8.514938,0.77,0.21,-0.15,0.006920999999999999,0.00055,-0.00032,0.9758201295851016,0.011018043673829523,0.011321423884773418,5462.8630263777295,0.7391321233951751,0.059327481012216174,-0.03523406257983476,4856,6717252,1.193,0.0097,0.9997191502648896,0.054662414755826554,0.9999837558161871,0.0097,0.9902839133847701
4277304,K04774.01,1,CANDIDATE,0.986,51.567801,10.004025,1.3,0.24,-0.18,0.013584,0.000234,-0.001168,0.8178789370543622,0.0066202867394921094,0.006286902928972936,5159.991694786849,1.215906422491576,0.023142517861720197,-0.10496485331906848,5954,4277304,51.568,0.012,0.9997191502648896,0.12013487246633128,0.999961642614825,0.012,0.9879621029034471
